,('036830','20190514',46900,48750,46900,48300,47950.000,49065.000,50482.500,51947.500,51071.667,30468.000,33097.200,30439.300,44086.100,43152.617)
,('036830','20190513',48250,48250,47400,47400,48240.000,49225.000,50707.500,52047.500,51087.500,21803.000,32259.000,31060.400,44634.467,43730.917)
,('036830','20190510',47500,48750,47150,47750,48750.000,49585.000,51007.500,52165.833,51099.583,33275.000,34723.000,32722.100,46080.800,44237.467)
,('036830','20190509',48300,49000,47250,47650,49280.000,49910.000,51355.000,52223.333,51111.667,38368.000,34609.000,32348.300,46310.767,44609.858)
,('036830','20190508',49150,49650,48650,48650,49810.000,50285.000,51687.500,52284.167,51133.750,41572.000,35545.400,32445.650,45911.200,44827.250)
,('036830','20190507',49650,49900,49200,49750,50180.000,50640.000,51940.000,52323.333,51154.167,26277.000,31526.400,32109.100,45721.050,45162.358)
,('036830','20190503',50500,50500,49350,49950,50210.000,50925.000,52147.500,52365.833,51168.750,34123.000,31922.400,32383.100,46057.333,45442.750)
,('036830','20190502',49700,50600,49050,50400,50420.000,51140.000,52385.000,52391.667,51194.167,32705.000,30421.600,34191.000,45876.150,45522.650)
,('036830','20190430',50300,50500,49600,50300,50540.000,51420.000,52565.000,52400.000,51211.667,43050.000,29062.400,34465.350,45806.183,45683.625)
,('036830','20190429',50400,50500,49850,50500,50760.000,51710.000,52670.000,52423.333,51237.500,21477.000,26328.200,39917.600,45483.133,45939.517)
,('036830','20190426',50700,50900,49650,49900,51100.000,51900.000,52835.000,52446.667,51242.500,28257.000,26524.000,40412.750,45665.000,46415.250)
,('036830','20190425',50800,51700,50700,51000,51640.000,52190.000,52985.000,52466.667,51265.000,26619.000,23119.400,40554.500,45688.600,46628.317)
,('036830','20190424',51600,51800,50600,51000,51860.000,52430.000,53005.000,52478.333,51290.833,25909.000,23878.200,41027.100,46122.583,46942.033)
,('036830','20190423',52200,52200,51000,51400,52300.000,52800.000,53045.000,52457.500,51310.833,29379.000,24198.200,42206.600,46181.367,47405.500)
,('036830','20190422',52200,52600,51600,52200,52660.000,53090.000,53020.000,52415.000,51312.500,22456.000,26549.600,42883.250,46287.733,47893.317)
,('036830','20190419',52500,52900,52100,52600,52700.000,53240.000,52940.000,52383.333,51313.333,11234.000,30609.600,45353.300,46392.950,48530.575)
,('036830','20190418',53300,53700,52000,52100,52740.000,53370.000,52970.000,52356.667,51328.333,30413.000,36940.800,47435.000,46757.883,49070.767)
,('036830','20190417',53100,53400,52600,53200,53000.000,53630.000,53055.000,52321.667,51348.333,27509.000,41865.600,52683.550,46578.150,49563.475)
,('036830','20190416',52400,53200,52000,53200,53300.000,53710.000,53005.000,52260.000,51393.333,41136.000,41523.600,54078.800,46468.650,49702.475)
,('036830','20190415',53300,53400,52200,52400,53520.000,53630.000,52995.000,52203.333,51437.500,42756.000,41359.400,53257.300,46344.200,49780.617)
,('036830','20190412',53300,53800,52300,52800,53780.000,53770.000,53060.000,52153.333,51486.667,42890.000,39776.400,53594.550,46081.983,49769.658)
,('036830','20190411',54800,55000,53400,53400,54000.000,53780.000,53035.000,52084.167,51530.833,55037.000,37549.800,53670.900,45883.283,49746.283)
,('036830','20190410',54200,54900,53800,54700,54260.000,53580.000,52975.000,51996.667,51565.833,25799.000,40598.600,55280.450,45712.800,49691.333)
,('036830','20190409',53600,54800,53100,54300,54120.000,53290.000,52830.000,51902.500,51593.333,40315.000,43077.200,56240.650,45763.150,49809.375)
,('036830','20190408',54000,54700,53500,53700,53740.000,52950.000,52750.000,51805.833,51621.667,34841.000,65433.200,56993.900,45735.183,50399.067)
,('036830','20190405',55000,55100,53800,53900,53760.000,52640.000,52575.000,51685.833,51625.000,31757.000,64741.000,57099.700,45527.033,50864.092)
,('036830','20190404',54000,55400,53600,54700,53560.000,52570.000,52395.000,51573.333,51639.167,70281.000,64608.000,57535.300,45549.583,51104.733)
,('036830','20190403',52700,54000,52400,54000,52900.000,52480.000,52210.000,51421.667,51660.833,38192.000,57766.000,56372.700,45087.983,50778.125)
,('036830','20190402',54500,54500,52100,52400,52460.000,52300.000,52075.000,51265.833,51690.833,152095.000,60027.400,56119.800,45053.550,50847.458)
,('036830','20190401',53300,53900,53300,53800,52160.000,52360.000,52070.000,51169.167,51728.333,31380.000,38190.800,50034.300,43066.350,49993.000)
,('036830','20190329',51600,53000,51200,52900,51520.000,52350.000,52050.000,51065.000,51764.167,31092.000,46286.200,51533.400,42945.400,50103.558)
,('036830','20190328',52400,53300,51100,51400,51580.000,52290.000,51965.000,50991.667,51811.667,36071.000,50641.400,53215.700,42882.917,50416.808)
,('036830','20190327',50600,52300,50500,51800,52060.000,52370.000,52035.000,50924.167,51884.167,49499.000,70504.000,52992.250,42989.350,50379.325)
,('036830','20190326',50700,51200,50200,50900,52140.000,52370.000,52060.000,50861.667,51955.000,42912.000,71687.000,52152.350,42632.983,50351.183)
,('036830','20190325',53100,53100,50500,50600,52560.000,52550.000,52190.000,50808.333,52033.333,71857.000,68045.800,51602.400,42393.900,50430.983)
,('036830','20190322',54300,54600,53000,53200,53180.000,52510.000,52270.000,50759.167,52120.000,52868.000,63574.600,50531.600,42126.917,50290.392)
,('036830','20190321',52600,55700,52600,53800,53000.000,52220.000,52270.000,50672.500,52185.833,135384.000,61884.400,49464.650,41987.850,50376.667)
,('036830','20190320',53000,53300,51500,52200,52680.000,51940.000,52295.000,50585.000,52264.167,55414.000,52253.200,45228.550,41309.067,49657.042)
,('036830','20190319',53500,54400,53000,53000,52600.000,51850.000,52335.000,50565.000,52347.500,24706.000,50171.000,44092.050,40921.733,49436.675)
,('036830','20190318',52700,54300,52700,53700,52540.000,51780.000,52375.000,50513.333,52421.667,49501.000,56305.800,47597.850,41204.400,49617.425)
,('036830','20190315',52400,53800,52200,52300,51840.000,51750.000,52300.000,50450.000,52481.667,44417.000,53797.000,48224.450,41301.167,49932.900)
,('036830','20190314',51600,53100,51400,52200,51440.000,51640.000,52400.000,50428.333,52563.333,87228.000,53007.400,49172.100,40964.100,50002.900)
,('036830','20190313',52200,53200,51700,51800,51200.000,51700.000,52515.000,50388.333,52658.333,45003.000,44967.600,50239.850,39886.650,49622.683)
,('036830','20190312',51000,52800,50700,52700,51100.000,51750.000,52485.000,50366.667,52752.500,55380.000,42593.800,50343.350,39647.517,49546.925)
,('036830','20190311',50300,50500,49550,50200,51020.000,51830.000,52415.000,50345.000,52841.667,36957.000,37594.800,48294.050,39026.750,49681.692)
,('036830','20190308',50900,51300,49950,50300,51660.000,52030.000,52455.000,50358.333,52961.667,40469.000,42475.800,47954.350,38849.967,49725.733)
,('036830','20190307',51300,51500,50500,51000,51840.000,52320.000,52555.000,50378.333,53082.500,47029.000,47329.600,48253.600,38657.400,49736.650)
,('036830','20190306',52100,52100,51200,51300,52200.000,52650.000,52580.000,50401.667,53204.167,33134.000,44244.200,47064.750,38646.883,49647.775)
,('036830','20190305',53100,53400,52100,52300,52400.000,52820.000,52560.000,50450.000,53322.500,30385.000,44157.600,46833.400,39220.467,49717.675)
,('036830','20190304',51300,53800,51300,53400,52640.000,52970.000,52530.000,50451.667,53437.500,61362.000,44463.200,46497.500,39222.900,50097.183)
,('036830','20190228',52700,52700,51200,51200,52400.000,52850.000,52455.000,50435.000,53543.333,64738.000,42279.000,45048.850,38844.283,50366.500)
,('036830','20190227',52800,53600,52300,52800,52800.000,53160.000,52450.000,50465.000,53650.833,31602.000,35637.200,43295.600,38418.800,50169.050)
,('036830','20190226',53500,53500,52300,52300,53100.000,53330.000,52395.000,50461.667,53737.500,32701.000,39449.200,44348.400,38729.367,50253.133)
,('036830','20190225',52700,53700,52400,53500,53240.000,53220.000,52267.500,50458.333,53832.500,31913.000,39445.800,44185.150,38745.317,50487.192)
,('036830','20190222',52600,53800,51800,52200,53300.000,53000.000,52035.000,50433.333,53906.667,50441.000,52027.600,44377.550,39680.000,50747.867)
,('036830','20190221',54300,54300,53200,53200,53300.000,52880.000,51940.000,50416.667,53984.167,31529.000,54346.000,43293.950,39620.367,50826.308)
,('036830','20190220',53100,54900,52600,54300,53520.000,52790.000,51830.000,50371.667,54062.500,50662.000,60714.200,43374.000,39899.433,51046.367)
,('036830','20190219',53900,53900,52700,53000,53560.000,52510.000,51615.000,50292.500,54133.333,32684.000,72298.400,41822.350,40329.983,51284.825)
,('036830','20190218',53300,55700,53200,53800,53200.000,52300.000,51440.000,50259.167,54190.833,94822.000,75176.200,41235.100,40763.033,51640.075)
,('036830','20190215',54500,54500,51800,52200,52700.000,52090.000,51240.000,50215.833,54264.167,62033.000,59090.600,38177.450,40570.717,51228.133)
,('036830','20190214',54500,55000,53100,54300,52460.000,52060.000,51100.000,50195.833,54351.667,63370.000,52716.600,36426.950,42219.133,52003.400)
,('036830','20190213',51600,54800,51500,54500,52060.000,51740.000,50817.500,50127.500,54404.167,108583.000,49333.400,34806.850,42827.367,52071.433)
,('036830','20190212',50600,52000,50600,51200,51460.000,51460.000,50500.000,50033.333,54435.000,47073.000,32267.200,31618.100,42394.133,51656.717)
,('036830','20190211',50600,51600,50300,51300,51400.000,51315.000,50392.500,50000.000,54495.833,14394.000,28554.000,30705.450,42908.950,51948.142)
,('036830','20190208',51400,51900,50700,51000,51480.000,51070.000,50252.500,49983.333,54578.333,30163.000,30408.600,31917.600,43743.300,52065.092)
,('036830','20190207',51500,52500,49900,52300,51660.000,51000.000,50027.500,49985.000,54658.333,46454.000,30853.800,31527.050,44603.667,52242.067)
,('036830','20190201',50800,51800,50700,51500,51420.000,50870.000,49770.000,49971.667,54734.167,23252.000,27497.600,30859.850,44828.167,52142.867)
,('036830','20190131',52400,52800,50800,50900,51460.000,50720.000,49475.000,49996.667,54818.333,28507.000,33378.800,31826.500,45169.150,52360.417)
,('036830','20190130',51100,52100,51000,51700,51230.000,50580.000,49162.500,50023.333,54915.000,23667.000,33564.600,32207.450,45561.067,52384.650)
,('036830','20190129',50000,51900,50000,51900,50660.000,50390.000,48907.500,50051.667,54995.000,32389.000,35983.400,32667.250,46395.900,52503.250)
,('036830','20190128',51700,52100,50500,51100,50340.000,50140.000,48690.000,50038.333,55079.167,29673.000,35259.400,32253.950,47165.500,52759.525)
,('036830','20190125',50000,52400,49750,51700,50320.000,49895.000,48560.000,50063.333,55150.833,52658.000,35950.800,32137.450,47568.033,52787.100)
,('036830','20190124',48700,50000,48700,49750,49980.000,49540.000,48342.500,50103.333,55213.333,29436.000,29345.000,31627.400,47761.483,52671.792)
,('036830','20190123',50300,50400,48800,48850,49930.000,49470.000,48257.500,50164.167,55297.917,35761.000,27645.600,31561.450,48629.633,52779.975)
,('036830','20190122',51200,51300,49500,50300,50120.000,49435.000,48200.000,50210.000,55386.667,28769.000,27227.200,31201.750,49498.900,52847.708)
,('036830','20190121',50000,51000,49650,51000,49940.000,49055.000,48067.500,50243.333,55450.833,33130.000,26878.000,32555.200,50668.200,53320.350)
,('036830','20190118',49900,50300,49350,50000,49470.000,48670.000,47917.500,50300.000,55502.500,19629.000,26445.600,33124.900,51383.650,53578.633)
,('036830','20190117',49800,50200,48950,49500,49100.000,48230.000,47845.000,50375.000,55560.833,20939.000,31481.400,36876.300,52548.800,54287.233)
,('036830','20190116',49400,50300,49000,49800,49010.000,47745.000,47920.000,50526.667,55657.500,33669.000,33057.600,37438.050,52936.300,54392.783)
,('036830','20190115',48600,49400,48200,49400,48750.000,47425.000,47925.000,50671.667,55743.333,27023.000,34051.200,37837.900,53217.033,54564.725)
,('036830','20190114',48150,48950,48100,48650,48170.000,47240.000,47950.000,50820.000,55841.667,30968.000,33117.000,39252.100,53457.333,54819.317)
,('036830','20190111',49300,49300,47750,48150,47870.000,47225.000,48067.500,50977.500,55937.083,44808.000,33545.400,38913.350,53609.283,54880.267)
,('036830','20190110',47900,49050,47500,49050,47360.000,47145.000,48150.000,51135.000,56043.333,28820.000,33100.800,37802.000,53669.867,54973.342)
,('036830','20190109',45800,48800,45800,48500,46480.000,47045.000,48222.500,51284.167,56150.417,38637.000,34562.000,37893.750,53855.600,55208.558)
,('036830','20190108',47000,47700,46450,46500,46100.000,46965.000,48367.500,51437.500,56267.083,22352.000,33407.200,36868.600,55062.950,55202.392)
,('036830','20190107',45750,47250,45300,47150,46310.000,47080.000,48592.500,51564.167,56401.250,33110.000,33761.400,37068.500,56201.150,55577.200)
,('036830','20190104',44700,45600,44300,45600,46580.000,47165.000,48810.000,51705.000,56525.000,42585.000,32608.000,36858.750,56659.883,55675.475)
,('036830','20190103',46600,46650,44600,44650,46930.000,47460.000,49150.000,51900.000,56652.500,36126.000,32582.400,37049.400,56468.267,55629.558)
,('036830','20190102',47900,48200,46450,46600,47610.000,48095.000,49627.500,52115.833,56790.417,32863.000,30980.600,38620.550,56641.367,56103.850)
,('036830','20181228',47900,48650,47550,47550,47830.000,48425.000,49917.500,52287.500,56921.250,24123.000,30121.400,38503.950,56919.650,56297.700)
,('036830','20181227',48250,48500,46700,48500,47850.000,48660.000,50160.000,52463.333,57031.667,27343.000,36464.400,39230.050,57261.717,56430.408)
,('036830','20181226',48050,48400,46750,47350,47750.000,48910.000,50385.000,52631.667,57130.000,42457.000,39900.600,39823.350,57950.700,56749.350)
,('036830','20181224',47350,48500,47050,48050,47990.000,49155.000,50647.500,52844.167,57231.250,28117.000,50340.600,40212.300,57769.300,56996.800)
,('036830','20181221',47450,48700,47350,47700,48580.000,49400.000,50850.000,53048.333,57346.667,28567.000,51152.000,40489.350,58069.383,57287.017)
,('036830','20181220',47350,48650,46550,47650,49020.000,49770.000,51065.000,53258.333,57452.500,55838.000,53771.800,43460.700,58468.067,57637.642)
,('036830','20181219',48550,48700,47300,48000,49470.000,50105.000,51242.500,53480.833,57554.583,44524.000,53665.600,43011.950,58453.867,57702.892)
,('036830','20181218',50100,50600,46650,48550,50070.000,50455.000,51367.500,53699.167,57666.250,94657.000,49599.400,43199.400,58765.483,57800.925)
,('036830','20181217',49900,51100,49900,51000,50320.000,50840.000,51417.500,53943.333,57776.667,32174.000,35184.200,42291.300,58005.017,57853.008)
,('036830','20181214',49900,50400,49000,49900,50220.000,51160.000,51417.500,54130.000,57855.833,41666.000,34880.400,43615.950,57951.617,59202.558)
,('036830','20181213',51000,51200,49900,49900,50520.000,51410.000,51482.500,54330.000,57954.167,55307.000,30174.000,45696.800,58030.450,60344.783)
,('036830','20181212',50500,51400,48900,51000,50740.000,51660.000,51537.500,54513.333,58105.000,24193.000,24382.600,50978.350,58564.633,60288.325)
,('036830','20181211',50200,51300,49750,49800,50840.000,51860.000,51497.500,54698.333,58238.333,22581.000,25327.000,54761.900,59041.700,60756.900)
,('036830','20181210',51200,51200,49850,50500,51360.000,52140.000,51450.000,54928.333,58374.167,30655.000,30090.400,57762.300,59358.717,61420.742)
,('036830','20181207',51000,51600,50500,51400,52100.000,52300.000,51385.000,55138.333,58542.500,18134.000,37469.200,60127.650,59446.333,61682.800)
,('036830','20181206',51000,51700,50500,51000,52300.000,52360.000,51330.000,55338.333,58703.333,26350.000,39948.600,62443.700,60336.633,62534.958)
,('036830','20181205',51900,52000,51100,51500,52580.000,52380.000,51335.000,55565.000,58878.333,28915.000,42407.600,65215.450,60601.500,62975.892)
,('036830','20181204',54100,54300,52100,52400,52880.000,52280.000,51335.000,55786.667,59050.000,46398.000,44466.400,66765.900,60815.900,63102.917)
,('036830','20181203',52800,54300,52400,54200,52920.000,51995.000,51365.000,56006.667,59214.167,67549.000,45234.000,66631.550,60648.667,63130.958)
,('036830','20181130',52200,52500,51400,52400,52500.000,51675.000,51280.000,56195.000,59375.000,30531.000,38455.800,65855.200,60214.883,63386.517)
,('036830','20181129',53600,53900,52000,52400,52420.000,51555.000,51330.000,56423.333,59549.167,38645.000,49948.400,68016.500,60971.467,64650.008)
,('036830','20181128',52500,53200,51900,53000,52180.000,51415.000,51265.000,56651.667,59699.167,39209.000,51592.000,70012.500,61888.717,65061.842)
,('036830','20181127',52500,53200,52200,52600,51680.000,51135.000,51245.000,56836.667,59852.500,50236.000,53404.800,70743.300,61919.300,66271.217)
,('036830','20181126',52000,52800,51600,52100,51070.000,50760.000,51320.000,57013.333,59997.500,33658.000,58656.600,71444.750,61776.900,66697.642)
,('036830','20181123',51300,52400,50600,52000,50850.000,50470.000,51385.000,57206.667,60145.000,87994.000,63658.400,73838.100,62229.067,67170.300)
,('036830','20181122',50500,51200,50100,51200,50690.000,50300.000,51365.000,57380.000,60283.333,46863.000,62716.200,73834.250,61815.733,67060.742)
,('036830','20181121',49000,50900,48650,50500,50650.000,50290.000,51420.000,57551.667,60440.000,48273.000,85531.200,76437.450,62032.250,67578.883)
,('036830','20181120',50300,50700,49400,49550,50590.000,50390.000,51615.000,57753.333,60602.500,76495.000,95849.400,77826.650,62193.300,68564.933)
,('036830','20181119',50800,51600,50300,51000,50450.000,50735.000,51862.500,57974.167,60752.917,58667.000,97068.200,78478.800,62239.667,69206.700)
,('036830','20181116',51500,52800,50500,51200,50090.000,50885.000,52242.500,58122.500,60892.917,83283.000,100927.200,77754.900,62517.117,70460.025)
,('036830','20181115',51000,52600,49900,51000,49910.000,51105.000,52607.500,58312.500,61012.083,160938.000,97161.600,76116.400,61885.550,70921.275)
,('036830','20181114',48700,50700,48050,50200,49930.000,51115.000,52972.500,58507.500,61123.750,99864.000,81331.000,70141.550,61787.667,70161.117)
,('036830','20181113',48500,48850,47500,48850,50190.000,51355.000,53367.500,58680.833,61237.917,82589.000,73343.000,67152.600,61315.500,70747.742)
,('036830','20181112',49200,49900,48850,49200,51020.000,51880.000,53805.000,58836.667,61347.500,77962.000,65567.400,65445.300,60919.300,71213.158)
,('036830','20181109',51200,52100,50000,50300,51680.000,52300.000,54245.000,58991.667,61455.833,64455.000,60379.400,63545.400,60987.333,73459.042)
,('036830','20181108',51700,52400,50800,51100,52300.000,52430.000,54615.000,59173.333,61510.833,81785.000,62239.800,65876.550,60386.883,73247.208)
,('036830','20181107',52600,53500,50700,51500,52300.000,52550.000,54765.000,59331.667,61560.000,59924.000,61595.800,66319.500,59880.467,73081.700)
,('036830','20181106',52500,53300,51800,53000,52520.000,52840.000,54970.000,59496.667,61600.833,43711.000,60376.000,66355.000,59457.567,72954.508)
,('036830','20181105',52300,52800,51200,52500,52740.000,52990.000,55185.000,59640.000,61640.833,52022.000,64486.800,65723.850,59551.683,73102.475)
,('036830','20181102',51500,53400,51500,53400,52920.000,53600.000,55440.000,59806.667,61668.333,73757.000,70387.400,65448.350,59208.233,73100.842)
,('036830','20181101',52700,53000,51100,51100,52560.000,54110.000,55615.000,59938.333,61702.500,78565.000,73219.400,64238.500,58610.600,73003.633)
,('036830','20181031',53300,53700,52300,52600,52800.000,54830.000,55965.000,60120.000,61761.667,53825.000,77291.800,62542.600,58353.550,72845.075)
,('036830','20181030',54600,54800,51800,54100,53160.000,55380.000,56265.000,60238.333,61808.333,64265.000,81738.200,63285.450,58006.167,72948.675)
,('036830','20181029',53400,54600,51300,53400,53240.000,55730.000,56565.000,60323.333,61849.167,81525.000,86792.800,61650.850,57582.100,73267.817)
,('036830','20181026',52400,52900,50700,51600,54280.000,56190.000,56910.000,60431.667,61915.833,87917.000,79325.600,59880.700,56930.317,72862.275)
,('036830','20181025',53700,55000,51200,52300,55660.000,56800.000,57345.000,60563.333,62000.833,98927.000,71844.800,58109.250,56196.517,72799.150)
,('036830','20181024',55000,55600,52500,54400,56860.000,56980.000,57780.000,60658.333,62066.667,76057.000,60347.600,55912.200,55972.500,72297.442)
,('036830','20181023',58500,58500,54100,54500,57600.000,57100.000,58115.000,60705.000,62118.333,89538.000,53153.200,55270.400,55773.617,72179.775)
,('036830','20181022',57600,58600,57000,58600,58220.000,57380.000,58550.000,60746.667,62185.000,44189.000,44934.200,53244.950,56025.667,71804.342)
,('036830','20181019',57600,59200,57100,58500,58100.000,57280.000,58730.000,60788.333,62221.667,50513.000,44089.200,52484.000,55849.267,71815.700)
,('036830','20181018',58200,58800,57500,58300,57940.000,57120.000,58900.000,60815.000,62259.167,41441.000,56202.200,52278.150,55912.417,72194.567)
,('036830','20181017',57900,58800,57200,58100,57100.000,57100.000,59030.000,60863.333,62303.333,40085.000,66042.800,54574.000,56181.300,72262.933)
,('036830','20181016',57400,59100,57400,57600,56600.000,57150.000,59230.000,60896.667,62350.833,48443.000,70152.600,55210.600,56151.250,72228.742)
,('036830','20181015',57700,58300,56500,58000,56540.000,57400.000,59530.000,60951.667,62401.667,39964.000,66681.600,54868.550,56276.817,72369.525)
,('036830','20181012',56000,58600,55000,57700,56460.000,57630.000,59785.000,61016.667,62458.333,111078.000,67991.200,54665.950,56561.517,73283.317)
,('036830','20181011',55400,56400,53600,54100,56300.000,57890.000,60070.000,61096.667,62510.833,90644.000,55687.600,52689.650,55341.833,74408.875)
,('036830','20181010',56300,58100,55200,55600,57100.000,58580.000,60595.000,61238.333,62560.000,60634.000,46488.200,50269.550,54953.250,73964.208)
,('036830','20181008',58400,58500,56700,57300,57700.000,59130.000,61055.000,61345.000,62597.500,31088.000,48097.800,49326.800,54691.067,73787.800)
,('036830','20181005',57500,58500,56800,57600,58260.000,59720.000,61470.000,61405.000,62610.833,46512.000,48194.800,49590.600,54790.850,73764.725)
,('036830','20181004',58000,58300,56500,56900,58800.000,60180.000,61865.000,61465.000,62621.667,49560.000,48116.800,49341.100,55566.333,73996.083)
,('036830','20181002',58700,59000,58100,58100,59480.000,60680.000,62325.000,61555.000,62628.333,44647.000,48702.400,50659.400,55675.750,74040.625)
,('036830','20181001',60100,60400,58500,58600,60060.000,60960.000,62725.000,61600.000,62608.333,68682.000,50770.200,53111.050,55599.100,74625.442)
,('036830','20180928',60000,60800,59900,60100,60560.000,61310.000,63000.000,61628.333,62613.333,31573.000,49678.000,51729.150,55548.000,74606.208)
,('036830','20180927',60300,60700,59500,60300,61180.000,61660.000,63155.000,61618.333,62601.667,46122.000,53169.200,52235.100,56224.300,74878.400)
,('036830','20180921',60500,61100,60200,60300,61560.000,61940.000,63325.000,61645.000,62590.000,52488.000,49738.800,52968.400,56504.650,74802.325)
,('036830','20180920',61200,61600,60400,61000,61880.000,62250.000,63430.000,61646.667,62574.167,54986.000,48520.400,53503.700,56807.217,75035.750)
,('036830','20180919',62900,63800,61100,61100,61860.000,62610.000,63455.000,61628.333,62531.667,63221.000,54994.800,53747.100,56951.917,76061.775)
,('036830','20180918',61900,63800,61500,63200,62060.000,62980.000,63530.000,61633.333,62505.833,49029.000,52914.000,53482.850,56836.367,76440.767)
,('036830','20180917',61900,62300,61300,62200,62140.000,63220.000,63510.000,61610.000,62483.333,28970.000,51428.600,54995.250,57701.000,76745.750)
,('036830','20180914',61500,62600,60900,61900,62320.000,63550.000,63395.000,61581.667,62459.167,46396.000,52817.000,57312.450,60453.500,77300.833)
,('036830','20180913',61800,62200,60100,60900,62620.000,63970.000,63430.000,61578.333,62470.000,87358.000,57848.200,57262.100,62659.117,77820.283)
,('036830','20180912',63600,63900,61900,62100,63360.000,64490.000,63520.000,61696.667,62468.333,52817.000,48825.000,60647.450,62012.017,77460.167)
,('036830','20180911',62900,64400,62400,63600,63900.000,64690.000,63445.000,61778.333,62464.167,41602.000,46617.400,61583.300,62472.100,77555.392)
,('036830','20180910',63000,63900,62400,63100,64300.000,64650.000,63175.000,61820.000,62452.500,35912.000,45569.800,62444.050,63482.767,77476.058)
,('036830','20180907',63600,64800,62900,63400,64780.000,64710.000,62945.000,61946.667,62449.167,71552.000,46691.800,64750.650,63919.267,77695.125)
,('036830','20180906',64100,65900,64100,64600,65320.000,64610.000,62835.000,62068.333,62454.167,42242.000,47566.600,62594.450,64733.283,77742.592)
,('036830','20180905',64900,65800,64300,64800,65620.000,64300.000,62635.000,62191.667,62445.833,41779.000,57854.200,63052.350,65350.283,78153.225)
,('036830','20180904',65500,66200,64400,65600,65480.000,64080.000,62465.000,62313.333,62435.000,36364.000,57707.200,62690.900,65389.933,80567.983)
,('036830','20180903',66100,66100,64700,65500,65000.000,63800.000,62265.000,62421.667,62392.500,41522.000,58772.800,63340.600,65613.250,80625.500)
,('036830','20180831',65300,66600,62800,66100,64640.000,63240.000,62115.000,62555.000,62345.000,75926.000,62626.000,62835.250,66558.150,80888.092)
,('036830','20180830',64700,67000,63800,66100,63900.000,62890.000,61875.000,62675.000,62278.333,93680.000,60079.600,60933.900,68328.550,80681.308)
,('036830','20180829',63300,64100,62900,64100,62980.000,62550.000,61670.000,62746.667,62210.000,41044.000,53314.400,59407.000,68234.967,80409.117)
,('036830','20180828',64200,64300,63100,63200,62680.000,62200.000,61450.000,62868.333,62154.167,41692.000,56692.800,59003.900,70623.133,80480.383)
,('036830','20180827',62000,64300,62000,63700,62600.000,61700.000,61250.000,62981.667,62089.167,60788.000,64209.800,58860.350,71618.383,80720.400)
,('036830','20180824',61100,62900,61000,62400,61840.000,61180.000,61060.000,63083.333,62040.833,63194.000,67115.000,57941.850,72111.533,80546.542)
,('036830','20180823',62900,63300,60900,61500,61880.000,61060.000,60915.000,63186.667,62005.833,59854.000,63554.000,56976.600,72305.750,80722.342)
,('036830','20180822',62000,63700,61900,62600,62120.000,60970.000,60740.000,63328.333,61990.000,57936.000,82596.200,58258.200,73125.517,80743.242)
,('036830','20180821',60800,63000,60400,62800,61720.000,60850.000,60470.000,63451.667,61960.833,79277.000,85315.800,58567.600,74936.567,80734.225)
,('036830','20180820',61900,62400,59100,59900,60800.000,60730.000,60180.000,63531.667,61935.833,75314.000,81223.800,59836.800,76173.733,80856.000)
,('036830','20180817',63100,63600,61900,62600,60520.000,60990.000,60240.000,63663.333,61921.667,45389.000,82569.800,57751.350,78402.933,80781.925)
,('036830','20180816',60400,63800,59500,62700,60240.000,60860.000,60115.000,63711.667,61886.667,155065.000,79177.600,58197.000,79957.000,80953.808)
,('036830','20180814',57900,60600,57900,60600,59820.000,60790.000,60040.000,63740.000,61843.333,71534.000,58444.600,53322.450,78534.567,80569.592)
,('036830','20180813',58400,59700,57700,58200,59980.000,60700.000,60015.000,63795.000,61844.167,58817.000,51047.800,51659.850,80179.983,80819.683)
,('036830','20180810',61200,61600,57900,58500,60660.000,60800.000,60150.000,63858.333,61866.667,82044.000,49156.000,51517.850,81507.017,80686.475)
,('036830','20180809',61200,61400,60400,61200,61460.000,60940.000,60320.000,63920.000,61873.333,28428.000,39030.200,50267.950,85930.750,80477.075)
,('036830','20180808',61400,62600,60300,60600,61480.000,60770.000,60385.000,63848.333,61870.833,51400.000,40924.400,50741.400,86107.533,81020.208)
,('036830','20180807',61600,62000,60900,61400,61760.000,60510.000,60485.000,63788.333,61849.167,34550.000,43272.800,51537.850,86282.933,81186.850)
,('036830','20180806',62400,62600,61300,61600,61420.000,60090.000,60515.000,63705.000,61840.833,49358.000,42959.200,52055.500,86451.450,81977.233)
,('036830','20180803',61500,62500,61200,62500,60940.000,59630.000,60480.000,63641.667,61830.000,31415.000,40851.800,51441.350,86653.267,82855.492)
,('036830','20180802',61800,62600,61300,61300,60420.000,59490.000,60415.000,63530.000,61811.667,37899.000,43052.400,54522.650,86993.450,84146.092)
,('036830','20180801',60200,62200,59800,62000,60060.000,59370.000,60465.000,63466.667,61783.333,63142.000,44250.400,55433.950,87396.667,84699.108)
,('036830','20180731',59200,59700,58300,59700,59260.000,59290.000,60405.000,63403.333,61766.667,32982.000,48719.200,54279.250,87336.600,84889.350)
,('036830','20180730',59900,60200,58900,59200,58760.000,59330.000,60435.000,63378.333,61779.167,38821.000,54947.600,55910.950,87891.183,85370.067)
,('036830','20180727',59600,60100,59000,59900,58320.000,59500.000,60450.000,63375.000,61794.167,42418.000,68115.600,57577.450,88953.533,85969.808)
,('036830','20180726',58500,59500,58200,59500,58560.000,59700.000,60550.000,63400.000,61799.167,43889.000,66353.000,58603.700,88794.233,88811.883)
